nome,fonte,unidade,codigo_brasil,brasil,codigo_regiao,regiao,ano_1974,ano_1975,ano_1976,ano_1977,ano_1978,ano_1979,ano_1980,ano_1981,ano_1982,ano_1983,ano_1984,ano_1985,ano_1986,ano_1987,ano_1988,ano_1989,ano_1990,ano_1991,ano_1992,ano_1993,ano_1994,ano_1995,ano_1996,ano_1997,ano_1998,ano_1999,ano_2000,ano_2001,ano_2002,ano_2003,ano_2004,ano_2005,ano_2006,ano_2007,ano_2008,ano_2009,ano_2010,ano_2011,ano_2012,ano_2013,ano_2014,ano_2015,ano_2016,ano_2017,ano_2018,ano_2019,ano_2020,ano_2021,ano_2022,ano_2023,ano_2024
Área colhida - Cebola - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,5,Centro-Oeste,138.0,114.0,65.0,39.0,47.0,90.0,36.0,55.0,42.0,30.0,22.0,22.0,37.0,34.0,41.0,54.0,33.0,32.0,38.0,27.0,22.0,90.0,95.0,38.0,36.0,114.0,170.0,332.0,494.0,705.0,424.0,373.0,1298.0,1348.0,1265.0,941.0,1508.0,1843.0,1171.0,2060.0,2555.0,2476.0,2754.0,2770.0,2591.0,2835.0,2750.0,2760.0,2665.0,3000.0,
Área colhida - Cebola - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,6172.0,4655.0,8312.0,7989.0,8155.0,8093.0,11072.0,9737.0,9506.0,12258.0,13020.0,5335.0,8231.0,8187.0,9987.0,11128.0,7984.0,10137.0,7597.0,12178.0,10739.0,11364.0,10653.0,9427.0,8842.0,8468.0,7589.0,8046.0,10543.0,10548.0,10421.0,12943.0,15955.0,15934.0,16048.0,15903.0,20568.0,14888.0,13132.0,10438.0,12449.0,11359.0,11092.0,6755.0,7878.0,9168.0,9431.0,9605.0,10051.0,10405.0,
Área colhida - Cebola - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,28.0,20.0,20.0,21.0,370.0,340.0,0.0,
Área colhida - Cebola - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,3,Sudeste,13503.0,14270.0,16380.0,16801.0,18402.0,21529.0,18955.0,19965.0,17584.0,18181.0,17193.0,15484.0,16969.0,17930.0,16783.0,17098.0,16537.0,16403.0,13429.0,15568.0,15980.0,15487.0,14393.0,11450.0,11738.0,14590.0,12727.0,10485.0,11999.0,12395.0,8920.0,8432.0,8857.0,7752.0,9156.0,9415.0,8781.0,7580.0,9758.0,8819.0,9226.0,8817.0,9378.0,9017.0,8240.0,8104.0,7890.0,8698.0,8633.0,9189.0,
Área colhida - Cebola - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,4,Sul,33032.0,33219.0,32862.0,36266.0,29919.0,39389.0,36981.0,44493.0,35267.0,36380.0,38764.0,37164.0,38439.0,48886.0,42606.0,45529.0,50092.0,50094.0,55225.0,44134.0,54897.0,47735.0,44697.0,46848.0,47129.0,42997.0,46019.0,45068.0,45833.0,45142.0,38596.0,36680.0,37204.0,38588.0,37895.0,39154.0,41097.0,39170.0,36870.0,36085.0,34960.0,34025.0,34110.0,33112.0,28915.0,28007.0,27395.0,27591.0,27446.0,26764.0,
Área colhida - Feijão - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,5,Centro-Oeste,463228.0,523852.0,579658.0,313678.0,305094.0,259285.0,293047.0,303640.0,352933.0,296771.0,309524.0,336908.0,307264.0,297467.0,272884.0,254270.0,319957.0,307117.0,252535.0,235336.0,228143.0,208679.0,139452.0,173466.0,177400.0,222185.0,166638.0,190986.0,185856.0,218031.0,185819.0,195645.0,218616.0,203783.0,203773.0,302568.0,280233.0,339854.0,358069.0,374477.0,388997.0,394750.0,400152.0,450916.0,450097.0,356312.0,391053.0,399800.0,328819.0,313978.0,
Área colhida - Feijão - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,3177938.0,3583502.0,3335578.0,1954941.0,1962672.0,1792929.0,1791329.0,1890703.0,2512595.0,1265671.0,2276992.0,2289870.0,2684701.0,2328506.0,2911308.0,2651501.0,1995039.0,2731129.0,2542102.0,1368997.0,2847699.0,2653943.0,2243604.0,2342898.0,1300181.0,1894006.0,2355473.0,1700688.0,2272468.0,2158971.0,2211685.0,2096426.0,2175301.0,2055646.0,2097719.0,2152859.0,1736174.0,1916604.0,1018702.0,1177665.0,1541226.0,1383074.0,1147191.0,1304653.0,1388772.0,1211546.0,1291516.0,1179822.0,1226196.0,1145907.0,
Área colhida - Feijão - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,72830.0,102000.0,102798.0,62123.0,62956.0,63810.0,78847.0,98907.0,144306.0,81991.0,135346.0,127882.0,168560.0,144436.0,170610.0,197265.0,195632.0,219110.0,233205.0,254507.0,285725.0,233644.0,192896.0,191300.0,192868.0,207854.0,184352.0,167334.0,154180.0,171750.0,169527.0,167297.0,173488.0,169115.0,161008.0,158723.0,162173.0,156264.0,154628.0,116569.0,93055.0,80390.0,80611.0,81410.0,71930.0,82393.0,89484.0,104215.0,93440.0,90636.0,
Área colhida - Feijão - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,3,Sudeste,2467624.0,1800642.0,1775628.0,1046770.0,1143728.0,940044.0,1221193.0,1385390.0,1454108.0,1181555.0,1266714.0,1226968.0,1099577.0,1116617.0,1107647.0,1002823.0,1000328.0,959494.0,930668.0,891172.0,970224.0,811159.0,686220.0,714903.0,685228.0,760187.0,690571.0,669081.0,688261.0,699485.0,634570.0,631665.0,627999.0,568165.0,620804.0,595987.0,586820.0,547050.0,544404.0,525602.0,489291.0,442957.0,448657.0,402212.0,392035.0,418783.0,416321.0,399973.0,382444.0,392050.0,
Área colhida - Feijão - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,4,Sul,2395490.0,2281836.0,2324690.0,1173520.0,1142809.0,1156356.0,1258993.0,1348285.0,1462201.0,1238040.0,1331574.0,1334262.0,1217586.0,1314765.0,1318799.0,1075157.0,1169138.0,1216792.0,1190188.0,1134329.0,1139531.0,1098978.0,1028341.0,979203.0,957944.0,1069962.0,935511.0,722258.0,839763.0,842331.0,777059.0,657624.0,838979.0,791698.0,696050.0,886797.0,735377.0,713390.0,633682.0,619193.0,673176.0,564225.0,511161.0,562057.0,534841.0,538657.0,498496.0,529838.0,604142.0,522651.0,
Área colhida - Fumo - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,5,Centro-Oeste,3876.0,3083.0,2973.0,1593.0,1740.0,2113.0,1679.0,1295.0,2169.0,1381.0,738.0,477.0,577.0,567.0,289.0,140.0,20.0,79.0,131.0,42.0,280.0,256.0,71.0,45.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,100.0,0.0,0.0,0.0,0.0,0.0,20.0,70.0,100.0,70.0,120.0,70.0,
Área colhida - Fumo - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,84476.0,87467.0,71331.0,89182.0,91946.0,93947.0,87605.0,106197.0,111832.0,79852.0,60315.0,59084.0,65437.0,60761.0,61554.0,50175.0,46855.0,51133.0,47477.0,46277.0,51786.0,45219.0,44894.0,45790.0,45099.0,45658.0,32220.0,23116.0,22912.0,23716.0,25028.0,25545.0,29568.0,27491.0,25984.0,19033.0,19216.0,15529.0,18650.0,12868.0,13126.0,13684.0,9001.0,18557.0,10879.0,22016.0,25459.0,23330.0,17730.0,18078.0,
Área colhida - Fumo - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,5162.0,4862.0,4581.0,5062.0,4801.0,4632.0,4652.0,4266.0,3871.0,2769.0,2419.0,2271.0,2154.0,2109.0,1426.0,1073.0,1047.0,1002.0,728.0,519.0,509.0,671.0,1010.0,645.0,664.0,662.0,706.0,597.0,580.0,398.0,545.0,1431.0,498.0,475.0,246.0,219.0,276.0,264.0,223.0,193.0,215.0,258.0,197.0,212.0,173.0,163.0,162.0,152.0,152.0,155.0,
Área colhida - Fumo - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,3,Sudeste,18811.0,23837.0,19146.0,18416.0,17359.0,15980.0,12286.0,8404.0,12019.0,10548.0,7961.0,7444.0,7093.0,6762.0,5287.0,4302.0,3985.0,4064.0,3714.0,3489.0,3449.0,3539.0,2862.0,2042.0,1752.0,2065.0,2191.0,1984.0,2038.0,1572.0,175.0,1118.0,1112.0,1058.0,965.0,1184.0,1196.0,202.0,200.0,93.0,73.0,25.0,25.0,578.0,514.0,530.0,457.0,450.0,408.0,355.0,
Área colhida - Fumo - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,4,Sul,128651.0,134487.0,182342.0,197133.0,212467.0,209377.0,210205.0,177402.0,187340.0,217209.0,210785.0,199716.0,204103.0,227545.0,211930.0,233393.0,222191.0,230988.0,292822.0,322585.0,264161.0,243740.0,265442.0,289537.0,306114.0,293206.0,275345.0,276862.0,318550.0,366933.0,436517.0,466535.0,464328.0,430257.0,404765.0,421751.0,430381.0,438306.0,391052.0,392099.0,402428.0,391914.0,367280.0,371841.0,344626.0,339048.0,327474.0,325387.0,306914.0,306750.0,
Área colhida - Laranja - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,5,Centro-Oeste,3849.0,3806.0,3033.0,4469.0,3687.0,3577.0,3484.0,3739.0,3422.0,3614.0,3775.0,3822.0,5841.0,4712.0,4989.0,5186.0,5733.0,6676.0,7595.0,8359.0,8388.0,9091.0,8019.0,8665.0,8441.0,8970.0,9122.0,9152.0,7704.0,7846.0,7196.0,6807.0,7611.0,7530.0,7736.0,7620.0,8012.0,7746.0,8436.0,8012.0,8588.0,8802.0,8746.0,8408.0,8038.0,8428.0,8482.0,8549.0,9024.0,9527.0,
Área colhida - Laranja - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,25179.0,30016.0,33412.0,34891.0,39619.0,45940.0,49082.0,48186.0,50058.0,51641.0,54326.0,55790.0,56743.0,57455.0,59137.0,71163.0,73789.0,79821.0,84558.0,85970.0,90890.0,96829.0,105751.0,104982.0,114550.0,110685.0,111123.0,109430.0,110874.0,108649.0,114697.0,114696.0,117589.0,118720.0,127513.0,118358.0,125476.0,129506.0,131117.0,124946.0,123524.0,133132.0,112194.0,102408.0,96837.0,96580.0,93300.0,93794.0,93167.0,90708.0,
Área colhida - Laranja - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,1876.0,2176.0,1931.0,1927.0,1987.0,2284.0,2901.0,2994.0,2908.0,2913.0,3723.0,3885.0,4946.0,5927.0,6295.0,6787.0,8840.0,10208.0,10410.0,15719.0,18012.0,19768.0,20814.0,19886.0,19635.0,19810.0,18849.0,18209.0,17983.0,17485.0,18318.0,18311.0,18550.0,18015.0,18290.0,18302.0,16945.0,17005.0,17703.0,18534.0,18064.0,19801.0,19738.0,23645.0,19323.0,19526.0,20362.0,18250.0,19366.0,19194.0,
Área colhida - Laranja - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,3,Sudeste,285648.0,332531.0,343302.0,347656.0,377057.0,390932.0,489986.0,494694.0,507267.0,540003.0,543415.0,571789.0,612073.0,629517.0,707156.0,768602.0,792458.0,854165.0,851686.0,652916.0,739307.0,686967.0,788685.0,804404.0,825087.0,834021.0,663939.0,635989.0,640488.0,650472.0,632669.0,615400.0,611509.0,628601.0,629815.0,588710.0,570517.0,602965.0,512373.0,491054.0,473588.0,463736.0,449329.0,448413.0,418603.0,420381.0,407476.0,414602.0,402887.0,412398.0,
Área colhida - Laranja - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,4,Sul,30665.0,34663.0,32020.0,32764.0,32153.0,32275.0,29796.0,25634.0,26312.0,26196.0,26883.0,27777.0,28219.0,27949.0,28115.0,30894.0,32176.0,32537.0,34455.0,37541.0,41388.0,43764.0,41104.0,47584.0,50863.0,53593.0,53389.0,51913.0,51794.0,51589.0,50340.0,50452.0,50644.0,54203.0,53236.0,54233.0,54879.0,60070.0,59954.0,59654.0,56560.0,53336.0,52203.0,50065.0,46528.0,44849.0,43078.0,42958.0,43852.0,43610.0,
Área colhida - Lavoura permanente - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,5,Centro-Oeste,54944.0,55233.0,40842.0,65784.0,75758.0,76377.0,105064.0,101476.0,99140.0,118606.0,112791.0,123004.0,127698.0,130275.0,148101.0,160072.0,172431.0,153111.0,131482.0,119444.0,107500.0,99608.0,99551.0,133767.0,115475.0,131256.0,136051.0,139351.0,116189.0,122773.0,123386.0,116169.0,97998.0,100648.0,104564.0,99244.0,98908.0,101527.0,102223.0,96415.0,96031.0,95472.0,93540.0,94808.0,93363.0,92632.0,89985.0,91435.0,93892.0,100691.0,
Área colhida - Lavoura permanente - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,3306712.0,3575199.0,3536857.0,3803429.0,3762226.0,3700921.0,3762977.0,3552446.0,3600639.0,3125060.0,3088854.0,3085500.0,3067665.0,2562239.0,2750936.0,2677154.0,2612529.0,2590088.0,2660557.0,2393478.0,2284722.0,2328890.0,2009904.0,2147594.0,2204094.0,2186206.0,2285167.0,2275752.0,2222978.0,2258174.0,2349074.0,2361043.0,2455453.0,2479433.0,2522084.0,2493536.0,2504865.0,2560685.0,2484188.0,2348511.0,2264234.0,2253113.0,2186492.0,1761946.0,1698848.0,1670527.0,1675576.0,1694189.0,1701831.0,1729872.0,
Área colhida - Lavoura permanente - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,35111.0,48572.0,44161.0,56503.0,76477.0,94061.0,131638.0,160296.0,184338.0,231010.0,225718.0,279893.0,281964.0,288796.0,340995.0,399736.0,451452.0,443519.0,431835.0,455656.0,453297.0,456771.0,411621.0,402370.0,412742.0,490264.0,534260.0,544456.0,469098.0,542189.0,521013.0,516887.0,522049.0,516820.0,519447.0,505297.0,505180.0,506722.0,484545.0,453182.0,460696.0,617473.0,654975.0,683407.0,691859.0,728524.0,784332.0,758467.0,790472.0,808783.0,
Área colhida - Lavoura permanente - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,3,Sudeste,1682343.0,1771689.0,1625338.0,1825293.0,1986286.0,2251043.0,2325383.0,2491711.0,2140211.0,2449474.0,2611916.0,2667334.0,2657790.0,2956034.0,3114516.0,3201043.0,3149266.0,3146560.0,3023032.0,2704150.0,2691276.0,2548751.0,2657683.0,2745044.0,2853387.0,2923659.0,2779354.0,2834506.0,2899048.0,2898416.0,2864097.0,2821619.0,2830508.0,2795971.0,2757883.0,2638610.0,2662349.0,2714297.0,2613922.0,2594542.0,2534782.0,2505154.0,2523951.0,2377228.0,2451238.0,2441037.0,2506730.0,2469474.0,2506237.0,2571754.0,
Área colhida - Lavoura permanente - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,4,Sul,1085360.0,1101414.0,158817.0,781827.0,831448.0,793563.0,795135.0,838159.0,466823.0,608742.0,626111.0,620998.0,647738.0,699613.0,702700.0,693624.0,631820.0,594161.0,491537.0,451497.0,414843.0,274528.0,364253.0,374566.0,402818.0,428059.0,440338.0,390215.0,453997.0,457480.0,438013.0,436552.0,436178.0,435773.0,430289.0,419407.0,418711.0,421246.0,423018.0,405458.0,371384.0,373890.0,373208.0,367268.0,352912.0,349956.0,351790.0,348524.0,354574.0,357034.0,
Área colhida - Lavoura temporária - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,5,Centro-Oeste,4553350.0,5152331.0,7027741.0,4398594.0,4315022.0,4419317.0,5074079.0,5030464.0,5165896.0,5043190.0,5679426.0,6058994.0,6651244.0,7390449.0,7648326.0,7953709.0,6961959.0,6257244.0,6735749.0,6911237.0,7793993.0,7983936.0,7114558.0,7750630.0,8524930.0,9191812.0,9704341.0,10053530.0,11052092.0,12818132.0,15225766.0,16312721.0,15133408.0,15053255.0,16283930.0,16263938.0,17206717.0,18322577.0,20450123.0,22750062.0,24322262.0,25035958.0,25318669.0,27368517.0,27399102.0,29158204.0,30160879.0,31533079.0,33802406.0,37092129.0,
Área colhida - Lavoura temporária - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,10692010.0,11294335.0,10653541.0,8999777.0,9088071.0,8866193.0,8846541.0,8991519.0,10839208.0,7132399.0,9697871.0,10110115.0,11475342.0,9929397.0,11391929.0,11122281.0,9014769.0,10427386.0,9919722.0,6872583.0,10620237.0,10494155.0,8224112.0,8643898.0,6530783.0,7550066.0,8915351.0,7655307.0,8807923.0,9061093.0,9620918.0,9805992.0,9838692.0,9896006.0,10127328.0,10158823.0,9450345.0,10270291.0,8159183.0,8396597.0,9616922.0,9295906.0,8280781.0,8980875.0,9087672.0,9010152.0,9306208.0,9403993.0,9947640.0,10284687.0,
Área colhida - Lavoura temporária - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,988148.0,1175640.0,1294366.0,862773.0,873459.0,944600.0,1125220.0,1298032.0,1440380.0,1186548.0,1562763.0,1486631.0,1715959.0,1701064.0,1902388.0,1912123.0,1445517.0,1460735.0,1546946.0,1705702.0,1893660.0,1918683.0,1717430.0,1733641.0,1836493.0,2015633.0,1994821.0,1790020.0,1735933.0,1971767.0,2221687.0,2462962.0,2282822.0,2203931.0,2218085.0,2142285.0,2175295.0,2251411.0,2326111.0,2478112.0,2743280.0,2991381.0,3042586.0,3332623.0,3339516.0,3559383.0,3914670.0,4332158.0,4742211.0,5402265.0,
Área colhida - Lavoura temporária - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,3,Sudeste,11214298.0,10805427.0,11253286.0,8483137.0,8479515.0,8039100.0,8569200.0,8995394.0,9333450.0,8848072.0,9220768.0,9503330.0,9669268.0,9709168.0,9522993.0,9276378.0,8928027.0,8994805.0,8975480.0,8576207.0,8956586.0,8722565.0,8124498.0,8213047.0,8204928.0,8350312.0,8029723.0,8063544.0,8202750.0,8809585.0,9381709.0,9692208.0,9590772.0,9568976.0,10457546.0,10481251.0,10685340.0,10975582.0,11199840.0,11557927.0,11982606.0,12047485.0,12211191.0,12381277.0,12178043.0,12633670.0,12827237.0,12965122.0,13513144.0,14021921.0,
Área colhida - Lavoura temporária - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,4,Sul,17783974.0,18578261.0,20432186.0,17899764.0,17363260.0,18905966.0,18782143.0,17267020.0,17902815.0,16555629.0,16978817.0,17860114.0,17314706.0,18189675.0,17940783.0,17858408.0,17146926.0,16576264.0,16798259.0,16439348.0,16137919.0,15948830.0,14941713.0,15461614.0,15710067.0,15733933.0,15377973.0,16581875.0,17195298.0,18720240.0,19253060.0,18120183.0,18163967.0,18622749.0,19048507.0,19214032.0,18846602.0,19147758.0,19133990.0,20213573.0,20979604.0,20768563.0,20774369.0,20851527.0,20606422.0,20965933.0,21521136.0,22163342.0,23159367.0,23439279.0,
Área colhida - Mandioca - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,5,Centro-Oeste,82514.0,75550.0,82748.0,76494.0,73656.0,67603.0,51004.0,50467.0,51007.0,53792.0,54607.0,64361.0,55831.0,64072.0,60531.0,69992.0,66973.0,68819.0,63541.0,65665.0,72477.0,72331.0,58561.0,61434.0,69652.0,72496.0,77501.0,84108.0,85190.0,66493.0,85178.0,91931.0,94594.0,94654.0,94182.0,81715.0,84348.0,74440.0,74176.0,67598.0,75876.0,77453.0,67813.0,65229.0,67253.0,70536.0,70656.0,74153.0,74315.0,83684.0,
Área colhida - Mandioca - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,1036032.0,1107117.0,1180746.0,1285872.0,1286008.0,1273114.0,1293021.0,1302055.0,1354537.0,1256090.0,1041740.0,1042836.0,1202127.0,1118642.0,980650.0,1088656.0,1108617.0,1131505.0,1069810.0,957437.0,907969.0,1043081.0,656621.0,672874.0,690087.0,642163.0,739886.0,716046.0,772984.0,767411.0,811777.0,889331.0,883529.0,904986.0,910781.0,810891.0,817530.0,738385.0,715379.0,576977.0,583474.0,581427.0,498436.0,404795.0,393092.0,378561.0,384584.0,379637.0,382627.0,400206.0,
Área colhida - Mandioca - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,138664.0,161873.0,194303.0,192247.0,206259.0,216574.0,216673.0,251003.0,259802.0,286797.0,272003.0,287602.0,310941.0,300391.0,280329.0,306358.0,333707.0,330311.0,304303.0,347749.0,393400.0,389948.0,412602.0,416605.0,404460.0,435172.0,446732.0,436248.0,433356.0,450715.0,455866.0,495941.0,489360.0,494814.0,497799.0,477260.0,470585.0,489122.0,487419.0,490926.0,521935.0,477502.0,472580.0,474899.0,423137.0,418693.0,426596.0,431199.0,425727.0,391649.0,
Área colhida - Mandioca - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,3,Sudeste,270560.0,245071.0,243995.0,234550.0,242551.0,213539.0,194243.0,191148.0,177326.0,179114.0,163086.0,171437.0,177463.0,159290.0,140955.0,142070.0,137354.0,136140.0,128254.0,135471.0,151204.0,145018.0,125028.0,128166.0,130817.0,131173.0,133043.0,135072.0,125597.0,120677.0,131215.0,139076.0,136198.0,128476.0,127919.0,122261.0,137017.0,139483.0,148937.0,134813.0,137710.0,129227.0,126540.0,101018.0,104565.0,118034.0,120606.0,123765.0,119638.0,130737.0,
Área colhida - Mandioca - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,4,Sul,477674.0,451805.0,391846.0,386362.0,340233.0,340222.0,260916.0,272580.0,279357.0,285410.0,284065.0,301844.0,305177.0,293633.0,289561.0,273782.0,290916.0,278120.0,260354.0,305508.0,325882.0,295785.0,256106.0,272892.0,283863.0,290163.0,311713.0,295979.0,260902.0,228272.0,270839.0,285263.0,292828.0,271578.0,256939.0,267123.0,284433.0,292111.0,267075.0,255604.0,249258.0,247051.0,230835.0,220530.0,227941.0,209078.0,211573.0,207027.0,183984.0,195164.0,
Área colhida - Milho - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,5,Centro-Oeste,703048.0,838107.0,852636.0,1056599.0,962166.0,965645.0,941123.0,1026889.0,1113321.0,1046640.0,1030886.0,1046129.0,1281011.0,1631462.0,1602205.0,1648433.0,1416480.0,1504526.0,1455691.0,1438391.0,1779548.0,1813611.0,1857056.0,2113093.0,1585454.0,1801259.0,1803292.0,2010437.0,1917321.0,2337178.0,2294836.0,2171724.0,2459089.0,3381193.0,3736594.0,3431652.0,3774982.0,3879338.0,5255759.0,6237723.0,6402259.0,6719343.0,6822570.0,8315572.0,7880339.0,8741358.0,9084601.0,9686086.0,10760998.0,12062520.0,
Área colhida - Milho - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,2392348.0,2497651.0,2144797.0,2486202.0,2538875.0,2442737.0,2193108.0,2031544.0,2777027.0,1435400.0,2400162.0,2592074.0,3038533.0,2497100.0,3186296.0,3081230.0,2139037.0,2865033.0,2569283.0,1447970.0,3206200.0,3053294.0,2418840.0,2474612.0,1515728.0,1977644.0,2516101.0,2017578.0,2358192.0,2551910.0,2651567.0,2615608.0,2723273.0,2779043.0,2802209.0,2890742.0,2472332.0,2759924.0,1777953.0,1971475.0,2496560.0,2330399.0,1939591.0,2374119.0,2245656.0,2308872.0,2518839.0,2532543.0,2781218.0,2802279.0,
Área colhida - Milho - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,166171.0,158373.0,178158.0,173153.0,182106.0,183378.0,231195.0,276241.0,313055.0,228221.0,371567.0,326136.0,380841.0,414282.0,528740.0,513449.0,397392.0,425070.0,448656.0,507321.0,553953.0,610882.0,554490.0,554422.0,579688.0,643850.0,641647.0,528294.0,470656.0,523244.0,556388.0,551348.0,546499.0,532815.0,539658.0,516513.0,506228.0,511258.0,536656.0,528999.0,539314.0,617376.0,549721.0,755650.0,673924.0,786135.0,931780.0,1051486.0,1210780.0,1428858.0,
Área colhida - Milho - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,3,Sudeste,2839442.0,2964018.0,3171705.0,3191001.0,2907122.0,2851453.0,2940532.0,3054967.0,3179073.0,2792404.0,2947876.0,2824195.0,3021101.0,3143825.0,2973222.0,2984483.0,2704098.0,3152181.0,3243697.0,2976711.0,2938882.0,2829571.0,2531527.0,2622647.0,2437153.0,2570619.0,2386779.0,2392544.0,2332617.0,2435568.0,2454589.0,2486929.0,2326701.0,2266061.0,2333287.0,2093869.0,1983032.0,2017870.0,2105998.0,2064190.0,2075556.0,2042874.0,1983025.0,1952225.0,1901293.0,1943336.0,1944143.0,1851496.0,2153319.0,2074362.0,
Área colhida - Milho - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,4,Sul,4571320.0,4396538.0,4770274.0,4890456.0,4534558.0,4875672.0,5145339.0,5130695.0,5237055.0,5203314.0,5267955.0,5009815.0,4744350.0,5816762.0,4878540.0,4704189.0,4737300.0,5116891.0,5646282.0,5499270.0,5270230.0,5638962.0,4571898.0,4797356.0,4467475.0,4618111.0,4542557.0,5386322.0,4682179.0,5117778.0,4453297.0,3723816.0,4557532.0,4808381.0,5005244.0,4694297.0,3988300.0,4050502.0,4522130.0,4477265.0,3919220.0,3697151.0,3675595.0,4029640.0,3425156.0,3736219.0,3774403.0,3862689.0,4159886.0,3948321.0,
Área colhida - Pimenta-do-reino - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,5,Centro-Oeste,95.0,97.0,107.0,113.0,81.0,78.0,142.0,142.0,56.0,39.0,56.0,73.0,38.0,21.0,13.0,24.0,39.0,44.0,51.0,59.0,39.0,45.0,40.0,6.0,17.0,17.0,25.0,27.0,31.0,48.0,70.0,124.0,132.0,97.0,89.0,84.0,90.0,55.0,44.0,40.0,31.0,22.0,15.0,13.0,17.0,8.0,4.0,3.0,3.0,5.0,
Área colhida - Pimenta-do-reino - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,2,Nordeste,1110.0,2712.0,2669.0,2956.0,3169.0,4170.0,3480.0,3917.0,1808.0,1564.0,1420.0,1333.0,1351.0,1030.0,1046.0,1009.0,1072.0,1339.0,1243.0,1322.0,1376.0,1262.0,1117.0,901.0,1047.0,824.0,1050.0,1371.0,1439.0,1623.0,1788.0,2029.0,2105.0,2234.0,2160.0,2137.0,2153.0,2078.0,1910.0,1998.0,2039.0,2106.0,2254.0,2673.0,3159.0,3453.0,3461.0,3347.0,3262.0,3217.0,
Área colhida - Pimenta-do-reino - hectare,Instituto Brasileiro de Geografia e Estatística,hectare,0,brasil,1,Norte,6988.0,7016.0,8315.0,9427.0,12383.0,15423.0,19196.0,18709.0,20113.0,18447.0,17901.0,17017.0,18317.0,18626.0,21577.0,26709.0,30978.0,33239.0,25507.0,19989.0,18017.0,15906.0,13605.0,9647.0,8828.0,11158.0,13497.0,17634.0,20129.0,22391.0,23218.0,27571.0,28707.0,28183.0,24956.0,22852.0,18698.0,16616.0,15092.0,14049.0,14319.0,15959.0,16740.0,16205.0,15786.0,15853.0,16498.0,16433.0,18190.0,17828.0,
